鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩四街３２０號十一樓之１,27.87,住,,,1110113,土地2建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050926,219.34,3,2,2,有,有,22200000,101213,坡道平面,37.4,0,,RPSPMLRKJHHGFCB77DA,106.01,2.77,13.17,有,
北區,土地,錦村段185-112地號,5.0,,,,1110304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,533000,106600,,0.0,0,包含公共設施保留地用地；,RPRROLLLLHHGFBB67DA,0.0,0.0,0.0,無,
北屯區,房地(土地+建物),臺中市北屯區天津路四段１７１之１號,24.17,住,,,1110214,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760615,110.92,3,2,2,有,無,6390000,57614,,0.0,0,,RPVQMLSKLHHGFBB38DA,93.48,0.0,11.8,無,0172
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路８８６號十二樓之２,18.98,住,,,1110223,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101008,150.66000000000003,3,2,2,有,有,13900000,92261,坡道平面,24.89,0,,RPRUMLSKLHHGFBB38DA,69.4,3.64,12.25,有,0173
北屯區,房地(土地+建物)+車位,臺中市北屯區太原路三段１１３０號四樓之２,24.4,住,,,1110227,土地1建物1車位2,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021126,252.05,4,2,2,有,有,16500000,65463,坡道平面,64.08,0,,RPVRMLSKLHHGFBB48DA,108.43,2.84,18.7,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區中清路二段１１６６巷２８弄７３號,72.51,住,,,1110222,土地3建物1車位1,全,三層,透天厝,住家用,鋼筋混凝土造,0870522,211.5,4,2,3,有,有,10800000,51064,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLTKLHHGFBB67DA,138.57,0.0,3.99,無,
北區,土地,賴厝?段11地號,362.52,住,,,1101217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,67990348,187549,,0.0,0,,RPOOMLLLLHHGFBB86DA,0.0,0.0,0.0,無,0174
北區,土地,賴厝?段11地號,906.3,住,,,1101214,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,197391333,217799,,0.0,0,,RPQOMLLLLHHGFBB07DA,0.0,0.0,0.0,無,0174
北區,土地,賴厝?段11地號,996.93,住,,,1101228,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,232162700,232878,,0.0,0,,RPUOMLLLLHHGFBB47DA,0.0,0.0,0.0,無,0174
北屯區,房地(土地+建物),臺中市北屯區文昌東六街８號４樓之２,15.33,商,,,1110305,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0791002,86.89,4,0,4,有,有,6400000,73656,,0.0,0,陽台外推；,RPRQMLLLLHHGFBB37DA,63.74,5.33,2.3,有,0177
北區,房地(土地+建物),臺中市北區文化街１２０號,38.0,住,,,1110303,土地3建物1車位0,全,二層,透天厝,其他,加強磚造,0640414,38.73,2,2,1,有,無,4500000,116189,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSQMLLLLHHGFBB47DA,38.73,0.0,0.0,無,
北屯區,房地(土地+建物),臺中市北屯區遼陽三街１９號,110.0,商,,,1110301,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0741024,135.01,6,2,3,有,無,25000000,185171,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；其他增建；,RPOWMLLLLHHGFBB67DA,120.14,7.39,7.48,無,
北屯區,房地(土地+建物),臺中市北屯區松竹路二段３６８號八樓之７,10.74,住,,,1110220,土地1建物1車位0,八層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831210,85.08,2,1,1,有,有,6350000,74636,,0.0,0,,RPQRNLLLLHHGFBB47DA,58.59,0.88,8.45,有,
北區,房地(土地+建物),臺中市北區文昌東三街２之８號,181.26,住,,,1101216,土地1建物1車位0,全,四層,透天厝,辦公用,ＲＣ造,0881224,2889.87,27,0,27,有,無,241123194,83437,,0.0,0,,RPTUNLLLLHHGFBB08DA,2889.87,0.0,0.0,有,
北屯區,房地(土地+建物),臺中市北屯區后庄北路２２號三樓,14.89,住,,,1101220,土地1建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810919,127.91,3,2,2,有,無,8000000,62544,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTROLLLLHHGFBB87DA,97.22,0.0,10.54,無,
北屯區,房地(土地+建物)+車位,臺中市北屯區太和五街８８號十四樓之３,40.49,住,,,1110228,土地1建物1車位2,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061018,240.45999999999998,4,2,2,有,有,18000000,74857,坡道平面,42.42,0,,RPUROLLLLHHGFBB97DA,116.44,2.92,14.9,有,0178
北屯區,房地(土地+建物)+車位,臺中市北屯區環太東路４６２號十四樓之１１,24.02,住,,,1110228,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090820,149.23,3,2,2,有,有,11500000,77062,坡道平面,0.0,0,,RPOOMLRKLHHGFBB37DA,71.84,1.17,11.01,有,0179
北區,房地(土地+建物),臺中市北區健行路４４３號３樓之３２,3.96,住,,,1110223,土地1建物1車位0,三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840526,36.379999999999995,1,0,1,有,有,2830000,77790,,0.0,0,,RPPPMLQKLHHGFBB47DA,17.69,3.04,2.76,有,0180
北屯區,房地(土地+建物)+車位,臺中市北屯區東山路一段２２０之９號十一樓,15.15,住,,,1110213,土地1建物1車位1,十一層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810519,138.1,3,2,2,有,有,6900000,49967,坡道機械,0.0,0,,RPWNMLLKLHHGFBB47DA,107.96,0.0,12.81,有,
北區,房地(土地+建物)+車位,臺中市北區武昌路１６３號,86.1,住,,,1110202,土地4建物1車位1,全,四層,透天厝,住家用,鋼筋混凝土造,0730623,200.17999999999998,5,2,3,有,有,16800000,83924,坡道平面,0.0,0,,RPSRMLSJLHHGFBB08DA,152.67,15.82,5.18,無,
北屯區,房地(土地+建物),臺中市北屯區三光一街３號９樓之２,11.08,住,,,1110224,土地1建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850610,108.03,3,2,2,有,有,6300000,58317,,0.0,0,,RPUOMLOKLHHGFBB67DA,69.75,2.2,6.33,有,
北屯區,房地(土地+建物),臺中市北屯區文心路四段２１９號７樓,6.71,住,,,1110219,土地3建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831011,100.18,3,2,2,有,有,6500000,64883,,0.0,0,,RPVNMLOJLHHGFBB57DA,73.51,0.0,4.3,有,
北區,房地(土地+建物)+車位,臺中市北區東光東街５９號十一樓,17.47,住,,,1110217,土地1建物1車位1,十一層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831214,137.34,5,0,5,有,有,7200000,52425,坡道機械,0.0,0,陽台外推；,RPPRMLOJLHHGFBB37DA,91.14,0.0,11.24,有,0181
北屯區,房地(土地+建物),臺中市北屯區遼寧路一段１２６號５樓之４,6.65,住,,,1110303,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821028,37.42,1,0,1,有,有,2712000,72475,,0.0,0,,RPWQMLTJLHHGFBB48DA,25.31,0.0,3.29,有,0182
北屯區,房地(土地+建物)+車位,臺中市北屯區文心路四段９３５號１０樓之６　　,12.3,住,,,1110125,土地1建物1車位1,十層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880709,176.19,3,2,2,有,有,14300000,81162,坡道平面,0.0,0,,RPURMLTJLHHGFBB38DA,103.75,0.0,14.24,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區陳平路２６號九樓之３,21.51,住,,,1090216,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101104,137.95999999999998,2,2,1,有,有,9780000,81252,坡道平面,36.67,1550000,預售屋、或土地及建物分件登記案件；,RPVNMLKKLHHGFBB27DA,61.31,0.0,6.58,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區陳平路２６之５號三樓之３,22.41,住,,,1090603,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101104,142.05,2,2,1,有,有,9890000,79142,坡道平面,36.67,1550000,預售屋、或土地及建物分件登記案件；,RPXNMLKKLHHGFBB47DA,63.92,0.0,6.71,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區東光路７２４巷１９號１３樓,11.62,住,,,1110218,土地2建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830512,113.8,2,2,2,有,有,7400000,65026,坡道平面,0.0,0,,RPRPMLKKLHHGFBB07DA,68.78,0.0,6.11,有,
北屯區,房地(土地+建物),臺中市北屯區中清西二街６號４樓之３,6.22,住,,,1110309,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841205,39.58,1,0,1,有,無,2160000,54573,,0.0,0,,RPSPMLKKLHHGFBB17DA,25.92,0.0,0.0,有,
北區,房地(土地+建物)+車位,臺中市北區永興街８０巷２號８樓之８,16.82,住,,,1110301,土地1建物1車位1,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850214,172.93,4,2,2,有,有,10494000,60684,坡道機械,0.0,1000000,陽台外推；,RPUOMLLJLHHGFBB27DA,99.9,29.64,7.59,有,
北屯區,土地,大仁段325-7地號,99.88,住,,,1110118,土地4建物0車位0,,,其他,,,,0.0,4,2,2,有,無,12800000,128154,,0.0,0,其他增建；,RPSQMLLJLHHGFBB27DA,0.0,0.0,0.0,無,
北區,房地(土地+建物),臺中市北區健行路４３１之１號,30.99,住,,,1110109,土地4建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0690130,147.74,3,2,2,有,有,8200000,55503,,0.0,0,,RPTQMLLJLHHGFBB37DA,123.3,0.0,9.66,有,0183
北區,房地(土地+建物),臺中市北區漢口路四段４９號９樓之８,4.54,住,,,1110213,土地1建物1車位0,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821211,40.87,1,0,1,有,有,2900000,70957,,0.0,0,,RPOOMLMJLHHGFBB76DA,25.79,0.0,1.93,有,
北區,房地(土地+建物)+車位,臺中市北區博館二街５號八樓,25.56,商,,,1080617,土地1建物1車位2,八層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101027,261.19,3,2,2,有,有,23000000,111887,坡道平面,85.12,3300000,,RPSSMLMJLHHGFBB57DA,107.01,0.0,9.4,有,
北區,房地(土地+建物)+車位,臺中市北區博館二街３號十樓,23.52,商,,,1061014,土地1建物1車位2,十層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101027,240.5,3,2,2,有,有,20780000,114911,坡道平面,81.42,2500000,,RPWSMLMJLHHGFBB97DA,96.24,0.0,8.9,有,
北區,房地(土地+建物)+車位,臺中市北區博館二街１號十三樓,24.47,商,,,1061008,土地1建物1車位2,十三層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101027,250.28,3,2,2,有,有,22580000,116842,坡道平面,81.42,2850000,,RPSTMLMJLHHGFBB67DA,101.38,0.0,10.27,有,
北屯區,房地(土地+建物),臺中市北屯區南京東路三段１４２號三樓之１,14.37,住,,,1110123,土地1建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820916,122.16,3,2,2,有,有,8880000,72692,,0.0,0,,RPXUMLRKKHHGFBB78DA,85.7,0.12,13.64,有,0184
北區,房地(土地+建物)+車位,臺中市北區進化路５７８號４樓之７,12.47,住,,,1110215,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831026,115.71,3,2,2,有,有,7880000,68101,坡道機械,0.0,0,,RPXPMLLLKHHGFBB77DA,81.0,0.0,10.49,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區文心路四段１０３號五樓之１,16.03,商,,,1110213,土地1建物1車位1,五層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041105,214.43,3,2,2,有,有,23250000,108427,坡道平面,23.59,0,,RPOOMLQKKHHGFBB17DA,111.17,5.19,13.48,有,
北屯區,房地(土地+建物),臺中市北屯區平德路２５巷４５號,86.0,住,,,1110209,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0741218,114.08,8,2,3,有,無,13600000,119215,,0.0,0,其他增建:一樓空第、3.4樓其他增建；,RPXSMLRKKHHGFBB58DA,104.32,9.76,0.0,無,
北區,房地(土地+建物),臺中市北區榮華街１５巷５之２號,35.74,住,,,1101223,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680326,100.05,4,2,2,有,無,6000000,59970,,0.0,0,,RPTNNLSLKIGGFBB97DA,100.05,0.0,0.0,無,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路１９３號,39.2,住,,,1080613,土地1建物1車位1,一層,十五層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1110112,164.32999999999998,0,0,1,有,有,17800000,116842,坡道平面,23.97,1400000,1.讓渡日期:109年05月29日2.此申報總價為原始買賣合約價,RPUUNLRJKHHGFBB48DA,90.32,0.0,10.4,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區文昌東十一街１３號２樓之２　,21.12,住,,,1110108,土地2建物1車位1,二層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840109,155.36,4,2,2,有,有,9000000,57930,坡道平面,0.0,0,,RPPRMLSJKHHGFBB67DA,85.23,1.99,8.39,有,
南區,房地(土地+建物),臺中市南區高工路６２號,101.0,住,,,1110220,土地2建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,1100430,311.39,4,3,6,有,無,38800000,124603,,0.0,0,土地價款新台幣：2328萬元整；建物價款新台幣：1552萬元整。,RPSNMLSKLHHGFAB67DA,278.23,0.0,33.16,有,
南區,土地,下橋子頭段149-119地號,67.0,,,,1110225,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1100000,16418,,0.0,0,農作物；包含公共設施保留地用地；,RPVOMLSKLHHGFAB08DA,0.0,0.0,0.0,無,
東區,房地(土地+建物),臺中市東區東英二街９０號,75.65,商,,,1110221,土地1建物1車位0,全,四層,透天厝,商業用,鋼筋混凝土造,0900725,216.04,4,2,3,有,無,20000000,92575,,0.0,0,其他增建:防火巷陽台外推；頂樓加蓋；其他增建；,RPXOMLSKLHHGFAB28DA,203.13,0.0,12.91,無,
西區,房地(土地+建物),臺中市西區臺灣大道一段７０３號十二樓之５,2.0,商,,,1110312,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0720407,20.34,1,0,1,有,有,750000,36873,,0.0,0,,RPSPMLRKLHHGFAB77DA,15.85,0.0,0.0,有,
東區,房地(土地+建物)+車位,臺中市東區公園東路１５０號十四樓之二,12.33,商,,,1101209,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001130,129.56,2,2,1,有,有,10500000,81044,坡道平面,0.0,0,含仲介費；含地政士服務費；,RPVPMLSKLHHGFAB18DA,59.53,0.0,6.44,有,
南區,車位,文心南路５４８號等公共設施,3.31,住,,,1110222,土地1建物0車位1,,,其他,,,,0.0,0,0,0,有,有,1500000,,坡道平面,30.09,1500000,僅車位交易；,RPTNMLRKLHHGFAB67DA,0.0,0.0,0.0,有,0185
南區,房地(土地+建物),臺中市南區文心南路５４６之１號十一樓之一,19.54,住,,,1110213,土地1建物1車位0,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020818,177.22,2,2,1,有,有,23000000,129782,,0.0,0,,RPVNMLRKLHHGFAB87DA,106.99,3.04,10.45,有,
南區,房地(土地+建物),臺中市南區福新街３１號６樓,15.03,住,,,1110307,土地5建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811022,99.69,2,2,2,有,有,4600000,46143,,0.0,0,,RPTNMLLLLHHGFAB17DA,69.37,0.0,0.0,有,
西區,房地(土地+建物)+車位,臺中市西區忠明南路２７６號十三樓之三,21.45,住,,,1110226,土地2建物1車位1,十三層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030925,256.45,3,2,2,有,有,28200000,109963,坡道平面,23.32,0,,RPWNMLLLLHHGFAB47DA,139.52,3.39,18.74,有,
南區,房地(土地+建物),臺中市南區明德街８２巷１５之２號,27.31,住,,,1110123,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691231,78.14,4,0,4,有,無,5620000,71922,,0.0,0,其他增建；,RPXNMLLLLHHGFAB57DA,71.19,0.0,6.95,無,0186
西區,房地(土地+建物),臺中市西區三民路一段５０巷８號１２樓之４,1.81,商,,,1110313,土地2建物1車位0,十二層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840113,23.740000000000002,1,0,1,有,有,1420000,59815,,0.0,0,含傢俱設備費；,RPOOMLLLLHHGFAB76DA,14.82,0.0,0.0,有,
南區,土地,下橋子頭段280-5地號,81.0,都市：其他:道路用地,,,1110221,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7062633,87193,,0.0,0,包含公共設施保留地用地；,RPUPMLLLLHHGFAB47DA,0.0,0.0,0.0,無,
西區,土地,麻園頭段9-21地號,46.26,,,,1110304,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7045000,152291,,0.0,0,包含公共設施保留地用地；,RPVPMLLLLHHGFAB57DA,0.0,0.0,0.0,無,0187
南區,房地(土地+建物),臺中市南區忠明南路７３０巷４５號,15.89,住,,,1110218,土地1建物1車位0,一層，二層，騎樓,十四層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0811120,124.12,3,2,2,有,有,8800000,70899,,0.0,0,,RPQNMLMLLHHGFAB96DA,108.04,1.2,2.15,有,
中區,房地(土地+建物),臺中市中區成功路３０６巷１０號１６樓之１０,3.74,商,,,1110204,土地1建物1車位0,十六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821102,42.31,1,0,1,有,有,2270000,53652,,0.0,0,,RPSOMLMLLHHGFAB27DA,29.82,1.05,0.0,有,0188
西區,房地(土地+建物),臺中市西區五權西四街１５２號１樓,20.57,住,,,1110302,土地1建物1車位0,一層，二層，騎樓,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0820522,127.38,1,2,1,有,有,18000000,141309,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPPMLLKLHHGFAB86DA,94.88,0.0,3.95,有,
中區,房地(土地+建物),臺中市中區光復路１５１號九樓之三,13.68,商,,,1110311,土地4建物1車位0,九層,十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0701118,154.84,4,4,4,有,有,8000000,51666,,0.0,0,,RPTOMLOKLHHGFAB47DA,126.71,0.0,0.0,有,0189
東區,土地,頂橋子頭段49-84地號,6.0,住,,,1110310,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,250000,41667,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPXOMLOKLHHGFAB87DA,0.0,0.0,0.0,無,
西區,房地(土地+建物),臺中市西區忠義街８巷３３號二樓,23.9,住,,,1110210,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710701,84.06,2,2,1,有,無,5520000,65667,,0.0,0,,RPTOMLPKLHHGFAB57DA,67.54,0.0,10.1,無,
西區,房地(土地+建物)+車位,臺中市西區五權路２之１１６號十三樓之２,33.84,商,,,1110128,土地2建物1車位2,十三層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091225,272.89,4,2,2,有,有,31500000,115431,坡道平面,64.7,0,,RPSNMLQKLHHGFAB47DA,120.77,6.37,10.45,有,0190
西區,房地(土地+建物),臺中市西區五權西五街６１號五樓,19.03,住,,,1110115,土地4建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701215,80.8,2,1,2,有,無,4500000,55693,,0.0,0,防火巷外推陽台外推；,RPUNMLPKLHHGFAB57DA,66.99,0.0,10.15,無,0191
西區,房地(土地+建物),臺中市西區向上北路２６２巷２９號,31.68,住,,,1110215,土地2建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680117,67.85,2,2,2,有,無,6800000,100221,,0.0,0,一樓空地增建含仲介費；,RPPOMLPKLHHGFAB17DA,67.85,0.0,0.0,無,
西區,房地(土地+建物)+車位,臺中市西區五權西路一段１６９號三十四樓,129.88,商,,,1110225,土地2建物1車位3,三十四層,三十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1050801,810.75,0,0,0,無,有,132320000,183014,坡道平面,120.53,6000000,,RPXPMLSJLHHGFAB28DA,445.62,0.0,16.69,有,
西區,房地(土地+建物)+車位,臺中市西區忠明南路１１２號六樓之十一,9.48,住,,,1110222,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951222,104.03,2,2,1,有,有,9650000,97413,坡道機械,13.18,800000,陽台外推；,RPQQMLMLKHHGFAB17DA,50.1,0.0,16.66,有,
南區,房地(土地+建物),臺中市南區福中街４３號５樓之２,19.56,住,,,1110225,土地2建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820825,115.06,3,2,2,有,有,5450000,47367,,0.0,0,,RPPOMLSJLHHGFAB37DA,80.65,0.0,10.34,有,
南區,房地(土地+建物),臺中市南區大慶街二段１１之４９號,96.85,住,,,1110215,土地6建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0931025,201.83,5,3,3,有,無,25580000,126740,,0.0,0,其他增建；,RPTNMLRJLHHGFAB57DA,183.0,0.0,18.83,無,
西區,房地(土地+建物),臺中市西區中華路一段１號八樓之４,13.37,商,,,1110218,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0760623,101.06,2,2,1,有,有,6300000,62339,,0.0,0,,RPUNMLPLKHHGFAB57DA,65.61,0.0,5.51,有,
中區,房地(土地+建物),臺中市中區三民路二段１７巷２號四樓之５,6.5,商,,,1110211,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740918,34.1,1,1,1,有,無,2280000,66862,,0.0,0,,RPWPMLNLKHHGFAB77DA,26.59,0.0,2.76,無,0192
東區,房地(土地+建物)+車位,臺中市東區一心街２４３號二樓之七,14.12,商,,,1110215,土地1建物1車位1,二層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1020205,102.80000000000001,2,2,2,有,有,4650000,45238,坡道機械,11.25,0,,RPWQMLRKKHHGFAB18DA,58.59,0.0,4.76,有,0193
西區,房地(土地+建物),臺中市西區精誠２２街２７號三樓,32.1,住,,,1110122,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0761215,102.59,3,2,2,有,無,8350000,81392,,0.0,0,,RPUNMLSLJHHGFAB77DA,92.23,0.0,10.36,無,
西區,房地(土地+建物),臺中市西區民權路２８０號,92.0,商,,,1101214,土地2建物1車位0,全,一層,透天厝,住家用,木造,0410510,76.48,1,2,1,有,無,22300000,291579,,0.0,0,其他增建；,RPPPMLMLKIGGFAB96DA,75.41,1.07,0.0,無,
西區,房地(土地+建物),臺中市西區精誠八街１０巷２號,158.0,住,,,1110116,土地2建物1車位0,全,二層,透天厝,住家用,鐵筋加強磚造,0620616,174.55,4,2,3,有,無,37500000,214838,,0.0,0,其他增建；,RPPNMLQKJHHGFAB96DA,174.55,0.0,0.0,無,
南區,房地(土地+建物)+車位,臺中市南區學府路１４６巷１５號６樓之１１,5.88,住,,,1110223,土地1建物1車位1,六層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850627,75.78,1,1,1,有,有,5320000,70194,坡道平面,0.0,1300000,,RPVQMLNLKHHGFAB77DA,49.2,0.35,3.45,有,
南區,房地(土地+建物),臺中市南區美村南路６８之５號,161.0,住,,,1110214,土地2建物1車位0,全,五層,透天厝,商業用,鋼筋混凝土造,0920806,361.91,5,2,7,有,無,72000000,198944,,0.0,0,,RPXNMLTJLHHGFAB18DA,335.38,5.63,20.9,無,0194
南區,房地(土地+建物),臺中市南區南陽街１０３號２樓之１,9.69,住,,,1110308,土地1建物1車位0,二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830728,92.88,2,2,2,有,有,6360000,68475,,0.0,0,其他增建；,RPPQMLSJLHHGFAB57DA,63.9,0.0,6.15,有,0195
西區,房地(土地+建物)+車位,臺中市西區大忠南街１２２號八樓之２,14.98,住,,,1101230,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821125,173.51,4,2,2,有,有,10000000,57634,坡道平面,0.0,0,陽台外推；,RPWOMLNJLHHGFAB57DA,118.12,1.08,14.27,有,
南區,房地(土地+建物),臺中市南區學府路１６８巷５號十三樓之１６,7.75,商,,,1110226,土地3建物1車位0,十三層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860428,86.85,2,2,1,有,有,5300000,61025,,0.0,0,,RPRPMLOKLHHGFAB37DA,48.52,0.0,7.0,有,
西區,房地(土地+建物)+車位,臺中市西區公正路８５號１８樓之２,21.29,住,,,1110101,土地1建物1車位1,十八層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881208,290.20000000000005,4,2,3,有,有,31000000,106823,坡道平面,17.27,0,,RPOQMLOKLHHGFAB17DA,180.1,0.0,23.48,有,
西區,房地(土地+建物)+車位,臺中市西區大墩十街１００號五樓之６,18.02,住,,,1081017,土地1建物1車位1,五層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101129,100.2,2,2,2,有,有,8880000,104675,坡道平面,33.04,1850000,現所有權人為讓渡關係預售屋、或土地及建物分件登記案件；,RPTPMLLKLHHGFAB27DA,40.81,0.0,2.89,有,
