鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
文山區,房地(土地+建物)+車位,臺北市文山區指南路二段２２１號四樓,41.88,住,,,1091214,土地1建物1車位1,四層,四層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101202,113.37,2,1,1,有,有,17550000,170018,坡道平面,24.85,2500000,預售屋、或土地及建物分件登記案件；,RPPPMLSKJHHGFAA27DA,46.96,6.38,3.81,有,
文山區,房地(土地+建物),臺北市文山區指南路二段２２１號四樓之３,14.41,住,,,1080728,土地1建物1車位0,四層,四層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101202,30.0,1,0,1,有,有,5350000,178333,,0.0,0,預售屋、或土地及建物分件登記案件；,RPORMLSKJHHGFAA37DA,16.2,0.91,2.26,有,
文山區,房地(土地+建物)+車位,臺北市文山區景豐街６２巷１７號八樓之１,22.63,住,,,1110208,土地1建物1車位1,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831202,106.81,2,2,1,有,有,16500000,154480,坡道平面,0.0,1800000,陽台外推；其他增建；,RPWOMLLLKHHGFAA37DA,55.59,8.79,1.79,有,
文山區,房地(土地+建物),臺北市文山區木柵路四段３１之４號三樓,33.25,住,,,1110222,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,89.13,2,2,1,有,無,11500000,129025,,0.0,0,,RPQNMLMLKHHGFAA76DA,83.82,0.0,5.31,無,
文山區,房地(土地+建物),臺北市文山區興隆路二段２２巷７弄３號五樓,37.46,住,,,1110123,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0741015,108.41,3,2,1,有,無,13250000,122221,,0.0,0,陽台外推；,RPTNMLMLKHHGFAA07DA,88.18,0.49,9.43,無,
文山區,房地(土地+建物),臺北市文山區興隆路三段２０７巷５弄３號三樓,51.14,住,,,1110223,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710225,105.39,3,1,2,有,無,8000000,75909,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPOOMLMLKHHGFAA66DA,76.96,0.0,26.77,無,
文山區,房地(土地+建物)+車位,臺北市文山區興隆路四段１４５巷８３弄６號七樓,21.67,住,,,1110216,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870730,111.42999999999999,3,2,2,有,有,17700000,158844,升降機械,0.0,1500000,陽台外推；其他增建；,RPQOMLMLKHHGFAA86DA,67.05,5.65,7.04,有,
文山區,房地(土地+建物),臺北市文山區仙岩路２２巷２號四樓之４,22.39,住,,,1110215,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840724,78.18,5,2,1,有,有,14600000,186749,,0.0,0,陽台外推；夾層；其他增建；,RPUOMLNJLHHGFAA27DA,52.08,1.28,7.88,有,
文山區,車位,臺北市文山區興順街８３號,4.89,住,,,1110222,土地1建物1車位2,一層,十層,其他,商業用,鋼筋混凝土造,0941209,59.3,0,0,0,有,有,950000,,坡道平面,59.3,950000,僅車位交易；,RPSNMLNKLHHGFAA07DA,0.0,0.0,0.0,有,001
文山區,房地(土地+建物),臺北市文山區景興路２３７號十二樓,5.43,商,,,1110127,土地1建物1車位0,十二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840802,60.09,1,2,1,有,有,12000000,199700,,0.0,0,陽台外推；,RPWNMLQKLHHGFAA77DA,49.18,2.03,5.54,有,
文山區,房地(土地+建物),臺北市文山區三福街４巷１６號二樓,25.5,住,,,1110209,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0651223,72.85,2,2,1,有,無,9030000,123953,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；陽台外推；,RPSOMLQKLHHGFAA47DA,72.85,0.0,0.0,無,
大同區,房地(土地+建物),臺北市大同區哈密街１９號,19.92,住,,,1101128,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0671123,135.92,2,1,1,有,無,22580000,166127,,0.0,0,其他增建；,RPQNMLLKJHHGFBA56DA,57.64,78.28,0.0,無,
大同區,房地(土地+建物),臺北市大同區西寧北路８２之５號五樓,14.5,都市：其他:特定專用區(供特定住宅使用)。,,,1110108,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0780320,86.48,1,1,1,有,無,15730000,181892,,0.0,0,陽台外推；其他增建；,RPQNMLSKKHHGFBA37DA,71.31,2.25,7.59,有,002
萬華區,房地(土地+建物),臺北市萬華區莒光路２８３巷３弄１７號,44.0,住,,,1110116,土地1建物1車位0,全,一層,透天厝,,磚造,,40.18,2,2,2,有,無,12500000,311100,,0.0,0,夾層；其他增建；,RPWOMLSKKHHGFBA08DA,40.18,0.0,0.0,無,
萬華區,房地(土地+建物),臺北市萬華區隆昌街１２１號,22.0,商,,,1110128,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0640903,100.25,3,1,1,有,無,17000000,169576,,0.0,0,3建築物含有：空地增建主建物內含樓梯間本買賣總價金新台幣壹仟柒佰萬元正內含土地價金新台幣壹仟陸佰貳拾萬正建物價金捌拾萬元正,RPTOMLLLKHHGFBA17DA,62.17,38.08,0.0,無,
萬華區,房地(土地+建物),臺北市萬華區環河南路二段３００號四樓,46.75,住,,,1101216,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0631007,164.37,5,2,2,有,無,17450000,106163,,0.0,0,其他增建；,RPSOMLNJLHHGFBA17DA,164.37,0.0,0.0,無,003
萬華區,房地(土地+建物)+車位,臺北市萬華區西園路一段８０號五樓,8.98,商,,,1110212,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961119,112.41,2,2,1,有,有,19800000,181404,坡道機械,11.53,1500000,陽台外推；,RPTNMLTJLHHGFBA77DA,57.67,3.82,7.17,有,
萬華區,房地(土地+建物)+車位,臺北市萬華區西園路二段１４７號三樓,34.06,商,,,1110223,土地1建物1車位2,三層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000826,236.3,4,2,2,有,有,35500000,150233,升降平面,53.95,0,其他增建；,RPPNMLSJLHHGFBA27DA,127.28,7.31,8.7,有,004
萬華區,房地(土地+建物)+車位,臺北市萬華區康定路１０５號二十二樓之７,5.2,商,,,1110206,土地1建物1車位1,二十二層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1050331,105.25,2,1,1,有,有,17800000,216601,坡道平面,33.69,2300000,,RPVPMLPKLHHGFBA87DA,40.7,1.28,5.23,有,005
中正區,房地(土地+建物),臺北市中正區林森南路１０號十樓之２,23.73,都市：其他:第三種住宅區。,,,1110115,土地3建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0660816,164.24,3,2,2,有,有,39000000,237457,,0.0,0,陽台外推；其他增建；,RPSQMLPKLHHGFBA67DA,124.25,0.0,22.35,有,006
中正區,房地(土地+建物),臺北市中正區忠孝東路一段４５號十四樓之３,3.93,商,,,1110222,土地2建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,0960511,37.48,1,0,1,有,有,12100000,322839,,0.0,0,,RPWOMLQKLHHGFBA97DA,22.72,1.14,0.0,有,007
內湖區,房地(土地+建物),臺北市內湖區大湖山莊街１７６巷１８號七樓,30.33,住,,,1101018,土地1建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971127,134.26999999999998,2,2,2,有,有,30720000,228793,,0.0,0,,RPPQMLRKKHHGFCA57DA,74.82,4.46,10.63,有,008
內湖區,車位,大湖山莊街１７６巷１６號,0.88,住,,,1101018,土地1建物1車位1,一層,十四層,其他,一般事務所,鋼筋混凝土造,0971127,24.1,0,0,0,有,有,2500000,,坡道平面,24.09,2500000,僅車位交易；,SPPQMLRKKHHGFCA67DA,0.0,0.0,0.0,有,009
中山區,房地(土地+建物),臺北市中山區松江路１１８號十八樓之５,8.08,商,,,1080806,土地2建物1車位0,十八層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1100830,125.31,2,2,2,有,有,55749364,444892,,0.0,0,1.總價含工程加帳＄49364元，不含面積找補款。預售屋、或土地及建物分件登記案件；,RPOPMLNLKHHGFCA07DA,75.8,0.0,2.34,有,
中山區,房地(土地+建物),臺北市中山區長安東路二段２３０號十樓之２,10.67,商,,,1101107,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0740418,116.99000000000001,2,2,2,有,有,26380000,225489,,0.0,0,陽台外推；,RPPQMLNLKHHGFCA27DA,89.63,0.0,14.21,有,
中山區,房地(土地+建物),臺北市中山區長春路２５８巷３２號三樓之１,15.07,住,,,1110121,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860925,48.86,1,2,1,有,有,13360000,273434,,0.0,0,陽台外推；夾層；其他增建；,RPORMLLJLHHGFCA96DA,30.12,1.79,2.83,有,
內湖區,房地(土地+建物),臺北市內湖區康寧路三段１８９巷１４１弄３１號八樓,37.82,住,,,1110214,土地1建物1車位0,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840518,116.48,3,2,2,有,無,22700000,194883,,0.0,0,其他增建；,RPVRMLMJLHHGFCA77DA,76.88,0.0,10.26,有,
內湖區,房地(土地+建物),臺北市內湖區康樂街１３６巷１５弄３２號十一樓之４,14.33,住,,,1110112,土地1建物1車位0,十一層,十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0941123,73.69,3,2,2,有,有,15300000,207627,,0.0,0,夾層；,RPQPMLNJLHHGFCA17DA,43.19,2.76,4.04,有,010
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路一段９號八樓,18.54,住,,,1110123,土地2建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071109,154.98000000000002,1,2,2,有,有,42000000,321676,坡道平面,33.74,3000000,,RPUQMLNJLHHGFCA67DA,67.08,9.75,4.35,有,
內湖區,房地(土地+建物),臺北市內湖區內湖路一段２１７巷５號七樓,38.63,住,,,1110211,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0721117,117.91,3,2,2,有,有,22800000,193368,,0.0,0,陽台外推；其他增建；,RPUPMLRJLHHGFCA97DA,78.08,0.0,9.13,有,
中山區,房地(土地+建物)+車位,臺北市中山區堤頂大道二段２７０號九樓,70.61,住,,,1110127,土地1建物1車位1,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0960628,246.05,0,0,0,無,有,73000000,346466,坡道平面,44.01,3000000,,RPTOMLSJLHHGFCA87DA,126.87,2.86,14.05,有,
中山區,房地(土地+建物)+車位,臺北市中山區堤頂大道二段２７２號九樓,65.29,住,,,1110127,土地1建物1車位1,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0960628,230.98,0,0,0,無,有,67000000,342301,坡道平面,44.01,3000000,,RPUOMLSJLHHGFCA97DA,116.43,2.75,14.24,有,011
中山區,房地(土地+建物),臺北市中山區北安路５６９之３號三樓,29.0,住,,,1101014,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650904,82.71,4,1,1,有,無,15800000,191029,,0.0,0,陽台外推；,RPVSMLSJLHHGFCA48DA,79.16,0.0,3.55,無,
內湖區,房地(土地+建物)+車位,臺北市內湖區洲子街７７號四樓之１,54.28,工,,,1110217,土地1建物1車位3,四層,十二層,住宅大樓(11層含以上有電梯),工業用,鋼骨造,0940714,445.53999999999996,0,0,0,無,有,60000000,134668,坡道平面,109.61,0,為尊重買賣雙方隱私權主張，承辦地政士同意不到房屋現場勘查，由雙方提供建物現況實際格局資訊，供地政士申報登錄。本案停車位面積，另含車道面積。親友、員工、共有人或其他特殊關係間之交易；,RPUNMLTJLHHGFCA97DA,226.9,0.0,0.0,有,
中山區,房地(土地+建物),臺北市中山區中山北路一段５３巷２４號五樓之３,5.45,商,,,1110209,土地1建物1車位0,五層,九層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0850111,33.47,1,1,1,有,有,7500000,224081,,0.0,0,,RPSNMLLKLHHGFCA07DA,19.01,0.88,3.07,有,012
中山區,房地(土地+建物),臺北市中山區南京東路三段１９４巷５號二樓之３,9.86,住,,,1110222,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790724,43.730000000000004,0,0,0,無,有,11000000,251544,,0.0,0,,RPOSMLLKLHHGFCA17DA,28.01,0.0,3.52,有,013
內湖區,房地(土地+建物)+車位,臺北市內湖區星雲街２１０巷３０號七樓,28.11,住,,,1110126,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1020911,120.78,2,2,2,有,有,31000000,256665,升降機械,10.29,0,,RPSSMLOKLHHGFCA87DA,66.56,4.73,4.17,有,014
中山區,房地(土地+建物),臺北市中山區新生北路三段８４巷６號六樓之２,15.9,商,,,1110228,土地2建物1車位0,六層,六層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0670519,96.13999999999999,3,1,2,有,有,16000000,166424,,0.0,0,,RPORMLPKLHHGFCA47DA,74.69,0.0,5.3,有,015
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段２５６號七樓之２,17.36,住,,,1110108,土地1建物1車位1,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0971128,76.21000000000001,4,1,1,有,有,17800000,234701,塔式車位,6.76,1500000,,RPRNMLQKLHHGFCA47DA,37.41,8.35,3.85,有,016
中山區,房地(土地+建物),臺北市中山區建國北路一段５５號四樓之１,5.96,住,,,1110218,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0961107,42.38,1,1,1,有,有,9800000,231241,,0.0,0,夾層；,RPXQMLQKLHHGFCA38DA,22.78,0.0,3.68,有,
中山區,房地(土地+建物),臺北市中山區新生北路三段５８號七樓之１１,2.96,商,,,1110221,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0711209,32.82,1,1,1,有,有,5900000,179768,,0.0,0,陽台外推；,RPQNMLRKLHHGFCA47DA,18.57,0.0,5.58,有,017
中山區,房地(土地+建物),臺北市中山區錦州街５０號七樓之１９,5.27,商,,,1110110,土地3建物1車位0,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0730927,58.73,2,1,1,有,有,9900000,168568,,0.0,0,陽台外推；,RPSPMLRKLHHGFCA87DA,40.65,0.0,6.08,有,018
內湖區,房地(土地+建物)+車位,臺北市內湖區成功路五段４５０巷２２弄１０號十四樓、１４號十四樓,33.35,住,,,1110213,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870925,199.0,5,3,2,有,有,41300000,239130,坡道平面,38.0,2800000,,RPSQMLRKLHHGFCA97DA,106.96,0.0,15.47,有,
中山區,房地(土地+建物)+車位,臺北市中山區南京東路二段２０６號四樓之１,63.12,商,,,1110225,土地8建物1車位2,四層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0700817,712.0899999999999,0,0,0,無,有,153750000,215917,坡道平面,0.0,0,,RPPQMLSKLHHGFCA77DA,583.28,0.0,0.0,有,
南港區,房地(土地+建物),臺北市南港區研究院路三段１０巷１號二樓,70.93,住,,,1101127,土地2建物1車位0,二層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0921204,178.94,3,2,2,有,有,20800000,116240,,0.0,0,,RPVNMLTKJHHGFDA08DA,100.66,0.0,10.46,有,
南港區,房地(土地+建物)+車位,臺北市南港區重陽路１２５巷３６弄１９號九樓,52.13,住,,,1110121,土地1建物1車位2,九層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980921,320.65999999999997,4,2,2,有,有,63000000,233063,坡道平面,71.8,5000000,,RPSQMLPKKHHGFDA77DA,150.17,2.27,9.58,有,
南港區,房地(土地+建物),臺北市南港區研究院路二段２巷８號五樓,28.05,住,,,1110119,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730424,130.65,3,2,2,有,無,14000000,107157,,0.0,0,陽台外推；頂樓加蓋；,RPRNMLOLKHHGFDA37DA,112.9,0.0,9.31,無,
南港區,房地(土地+建物)+車位,臺北市南港區園區街８號十樓之１,16.88,住,,,1110116,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980611,112.43,2,2,1,有,有,28100000,272158,坡道機械,16.53,2000000,,RPUOMLPLKHHGFDA87DA,54.78,5.7,5.66,有,019
南港區,房地(土地+建物)+車位,臺北市南港區興南街３４號十樓,30.81,住,,,1110225,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900116,159.93,3,2,2,有,有,25000000,156318,坡道平面,0.0,0,,RPWOMLPLKHHGFDA08DA,112.54,0.94,8.82,有,
南港區,房地(土地+建物)+車位,臺北市南港區舊莊街一段２７２號,33.16,住,,,1090827,土地2建物1車位1,一層,四層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110103,82.21000000000001,0,0,0,無,有,14750000,196301,坡道平面,16.24,1800000,,RPRPMLSJLHHGFDA87DA,38.67,0.0,3.16,有,
南港區,房地(土地+建物)+車位,臺北市南港區舊莊街一段２７６號,33.98,住,,,1091218,土地2建物1車位1,一層,四層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110103,75.85,0,0,0,無,有,14550000,196368,坡道機械,8.12,1250000,,RPSPMLSJLHHGFDA97DA,40.93,0.0,2.02,有,
南港區,房地(土地+建物)+車位,臺北市南港區舊莊街一段２７６號四樓,33.98,住,,,1090913,土地2建物1車位1,四層,四層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110103,75.85,0,0,0,無,有,14430000,194596,坡道機械,8.12,1250000,,RPXOMLTJLHHGFDA48DA,40.93,0.0,2.02,有,
南港區,房地(土地+建物)+車位,臺北市南港區舊莊街一段２６８號,33.1,住,,,1100530,土地2建物1車位1,一層,四層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110103,80.57,0,0,0,無,有,15500000,196687,坡道機械,8.12,1250000,,RPSPMLTJLHHGFDA08DA,38.67,0.0,3.16,有,
南港區,房地(土地+建物),臺北市南港區舊莊街一段２７０號,22.82,住,,,1100618,土地2建物1車位0,一層,四層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110103,45.53,0,0,0,無,有,8950000,196574,,0.0,0,,RPUPMLTJLHHGFDA28DA,25.45,0.0,3.5,有,
南港區,房地(土地+建物)+車位,臺北市南港區舊莊街一段２７２號四樓,33.16,住,,,1081030,土地2建物1車位1,四層,四層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110103,82.21000000000001,0,0,0,無,有,14600000,194028,坡道平面,16.24,1800000,,RPTPMLKKLHHGFDA37DA,38.67,0.0,3.16,有,
南港區,房地(土地+建物)+車位,臺北市南港區舊莊街一段２６８號四樓,32.91,住,,,1090928,土地2建物1車位1,四層,四層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110103,81.87,0,0,0,無,有,14600000,195033,坡道平面,16.24,1800000,,RPVPMLKKLHHGFDA57DA,28.02,0.0,13.61,有,
南港區,房地(土地+建物)+車位,臺北市南港區舊莊街一段２６６號三樓,33.98,住,,,1090827,土地2建物1車位1,三層,四層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110103,75.88,0,0,0,無,有,13330000,178276,坡道機械,8.12,1250000,,RPWPMLKKLHHGFDA67DA,40.93,0.0,2.05,有,
南港區,房地(土地+建物)+車位,臺北市南港區舊莊街一段２７６號三樓,33.98,住,,,1100625,土地2建物1車位1,三層,四層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110103,75.85,0,0,0,無,有,13550000,177912,坡道機械,8.12,1500000,,RPXPMLKKLHHGFDA77DA,40.93,0.0,2.02,有,
松山區,房地(土地+建物),臺北市松山區撫遠街２１１巷４５號五樓,20.17,都市：其他:住宅用地(民生社區特定專用區)。,,,1110217,土地1建物1車位0,五層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650507,83.89,5,4,2,有,無,17200000,205030,,0.0,0,,RPOOMLLKLHHGFDA86DA,83.89,0.0,0.0,無,
信義區,房地(土地+建物),臺北市信義區基隆路二段１３１之２０號十樓,4.7,商,,,1110221,土地1建物1車位0,十層,十三層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0851106,47.29,0,1,1,有,有,10870000,229858,,0.0,0,夾層；其他增建；,RPQQMLPKLHHGFDA67DA,24.32,4.07,3.82,有,020
南港區,房地(土地+建物),臺北市南港區研究院路三段６８巷１０弄１３號四樓之１,32.75,住,,,1110208,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670726,76.03,3,1,1,有,無,8500000,111798,,0.0,0,陽台外推；頂樓加蓋；,RPPNMLQKLHHGFDA37DA,69.96,0.0,6.07,無,021
南港區,房地(土地+建物)+車位,臺北市南港區重陽路６３號三樓之８,11.3,商,,,1110217,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),辦公用,鋼筋混凝土造,1000901,56.22,1,1,1,有,有,12200000,217005,塔式車位,11.51,0,夾層；,RPPOMLQKLHHGFDA47DA,21.11,4.68,2.31,有,022
南港區,房地(土地+建物)+車位,臺北市南港區重陽路１２５巷３６弄２９號五樓,33.6,住,,,1110211,土地1建物1車位1,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980921,191.32999999999998,3,2,2,有,有,37300000,194951,坡道平面,30.83,0,,RPVOMLRKLHHGFDA18DA,87.64,12.63,8.05,有,023
松山區,房地(土地+建物),臺北市松山區南京東路五段３９９號二樓之７,7.12,商,,,1110126,土地1建物1車位0,二層,十五層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0820708,59.78,1,1,1,有,有,10200000,170626,,0.0,0,陽台外推；,RPXNMLRKLHHGFDA28DA,20.1,14.9,5.72,有,024
士林區,房地(土地+建物)+車位,臺北市士林區天母東路１８號五樓,18.13,商,,,1101226,土地3建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0740515,152.33,3,2,2,有,有,30800000,247036,坡道平面,41.82,3500000,陽台加窗陽台外推；其他增建；,RPUOMLPKKHHGFEA87DA,134.85,0.0,9.98,有,025
士林區,房地(土地+建物)+車位,臺北市士林區基河路３００巷２７號七樓,34.94,住,,,1101215,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101117,224.43,3,2,2,有,有,54880000,271239,坡道平面,30.21,2200000,,RPUOMLPLKHHGFEA97DA,111.16,5.7,9.76,有,
北投區,房地(土地+建物)+車位,臺北市北投區明德路２８６號八樓之３,15.86,住,,,1110212,土地1建物1車位1,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890426,84.82,2,1,1,有,有,18800000,221646,坡道機械,0.0,0,,RPSQMLMJLHHGFEA57DA,36.26,0.0,4.64,有,
北投區,土地,文林段三小段77地號,128.67,住,,,1110308,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,62272000,483967,,0.0,0,,RPSOMLRJLHHGFEA87DA,0.0,0.0,0.0,無,
北投區,土地,關渡段一小段147-1地號,528.91,,,,1110303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3200000,6050,,0.0,0,包含公共設施保留地用地；,RPUNMLTJLHHGFEA18DA,0.0,0.0,0.0,無,026
北投區,房地(土地+建物)+車位,臺北市北投區稻香路１５８號四樓,83.06,住,,,1110218,土地1建物1車位2,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1060815,317.02,4,2,3,有,有,39000000,123021,坡道平面,55.1,0,,RPXNMLTJLHHGFEA48DA,153.47,3.27,19.02,有,
北投區,土地,溫泉段二小段382地號,0.0,住,,,1110311,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,588,0,,0.0,0,,RPTQMLTJLHHGFEA38DA,0.0,0.0,0.0,無,
北投區,土地,溫泉段二小段383地號,0.77,住,,,1110311,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,116103,0,,0.0,0,,SPTQMLTJLHHGFEA48DA,0.0,0.0,0.0,無,027
北投區,土地,溫泉段二小段383-1地號,0.31,商,,,1110311,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,97037,0,,0.0,0,,TPTQMLTJLHHGFEA58DA,0.0,0.0,0.0,無,
北投區,土地,溫泉段二小段384地號,3.74,商,,,1110311,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1186272,317185,,0.0,0,,UPTQMLTJLHHGFEA68DA,0.0,0.0,0.0,無,
北投區,房地(土地+建物),臺北市北投區公路２３１巷７弄１９號二樓,22.94,住,,,1110224,土地1建物1車位0,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830924,70.39,2,1,1,有,有,8600000,122176,,0.0,0,,RPXNMLLKLHHGFEA77DA,51.34,1.37,7.91,有,
士林區,房地(土地+建物),臺北市士林區社中街２４９號三樓,31.25,住,,,1110115,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650729,88.26,2,2,1,有,無,12980000,147065,,0.0,0,其他增建；,RPPOMLLKLHHGFEA07DA,88.26,0.0,0.0,無,
北投區,房地(土地+建物)+車位,臺北市北投區復興四路２８號,18.1,住,,,1110214,土地1建物1車位1,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1001031,96.2,1,2,2,有,有,18000000,187110,塔式車位,0.0,0,陽台外推；夾層；其他增建；,RPUPMLPKLHHGFEA08DA,46.32,7.15,5.62,有,
士林區,房地(土地+建物)+車位,臺北市士林區基河路３００巷２９號四樓,33.7,住,,,1101217,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101117,218.09,3,2,2,有,有,50260000,253673,坡道平面,30.21,2600000,,RPRNMLQKLHHGFEA67DA,104.01,10.5,7.99,有,
士林區,房地(土地+建物)+車位,臺北市士林區基河路３００巷２３號十一樓,40.04,住,,,1101216,土地1建物1車位2,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101117,282.90999999999997,4,2,2,有,有,66200000,275967,坡道平面,60.42,4800000,,RPTNMLQKLHHGFEA87DA,124.72,5.7,14.67,有,
