鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
桃園區,房地(土地+建物),桃園市桃園區大華五街４號,92.0,住,,,1101231,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0601105,155.54,4,3,3,有,無,7100000,45647,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPROMLSLJHHGFAH18DA,155.54,0.0,0.0,無,
桃園區,土地,建新段942地號,495.42,農,,,1110112,土地13建物0車位0,,,其他,,,,0.0,0,0,0,有,無,17990000,36313,,0.0,0,本買賣標的地上物:有未辦保存登記之建物,RPQOMLRJKHHGFAH87DA,0.0,0.0,0.0,無,
桃園區,土地,三元段505地號,301.53,工,,,1101221,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16417800,54448,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUOMLTJKHHGFAH48DA,0.0,0.0,0.0,無,0001
桃園區,房地(土地+建物),桃園市桃園區永安路３８５巷９號十二樓之１,20.93,住,,,1110120,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880820,149.88,3,2,2,有,有,6500000,43368,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTPMLLLJHHGFAH77DA,85.25,0.0,8.94,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區春日路８１號三樓,14.01,商,,,1110218,土地2建物1車位1,三層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051123,174.26,3,2,2,有,有,15500000,88948,坡道平面,0.0,0,,RPXOMLNLKHHGFAH38DA,76.38,4.62,3.92,有,0002
桃園區,房地(土地+建物)+車位,桃園市桃園區莊二街３７號七樓之１,17.06,住,,,1110123,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820222,132.84,2,2,2,有,有,8000000,60223,坡道平面,0.0,0,其他增建；,RPROMLPLKHHGFAH97DA,90.88,0.0,3.96,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區中山路９５６巷１５８號十二樓,16.51,住,,,1110128,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040709,118.53,2,1,1,有,有,9200000,77617,坡道平面,0.0,0,,RPSNMLLJLHHGFAH47DA,51.62,0.0,3.48,有,0003
桃園區,車位,藝文二街９０號二樓等,0.48,商,,,1110305,土地1建物1車位1,,,其他,,,,21.74,0,0,0,有,有,1900000,,坡道平面,21.74,1900000,僅車位交易；,RPQOMLTJLHHGFAH18DA,0.0,0.0,0.0,有,0004
桃園區,房地(土地+建物)+車位,桃園市桃園區慈文路１４號四樓之３,15.14,住,,,1110220,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000303,125.83,2,2,1,有,有,9800000,77883,坡道平面,0.0,0,,RPQSMLTJLHHGFAH58DA,54.28,3.67,5.01,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區幸福路５８號九樓,16.32,商,,,1101211,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091230,159.49,3,2,2,有,有,13450000,89510,坡道平面,28.22,1700000,,RPQNMLKKLHHGFAH27DA,79.43,0.0,9.99,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區幸福路５８號十二樓,16.32,商,,,1101101,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091230,159.49,3,2,2,有,有,13150000,87225,坡道平面,28.22,1700000,,RPRNMLKKLHHGFAH37DA,79.43,0.0,9.99,有,
桃園區,房地(土地+建物),桃園市桃園區守法路１２之４號,27.6,住,,,1110219,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690624,73.69,2,2,2,有,無,3650000,49532,,0.0,0,,RPTNMLKKLHHGFAH57DA,73.69,0.0,0.0,無,0005
桃園區,房地(土地+建物),桃園市桃園區寶慶路５０８之１號十四樓,14.3,住,,,1110122,土地1建物1車位0,十四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821210,123.63,3,2,2,有,有,7400000,59856,,0.0,0,,RPORMLTJLHHGFAH28DA,89.25,1.13,10.03,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區幸福路２０８號八樓,50.22,商,,,1101228,土地1建物1車位3,八層,十三層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造、鋼骨造,1100106,449.88,0,0,0,無,有,43680000,103953,坡道平面,78.75,5100000,,RPPOMLKKLHHGFAH27DA,214.69,0.0,26.76,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區大興西路二段１３９巷１４９號十樓,8.99,住,,,1110221,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970424,82.53999999999999,1,1,1,有,有,7300000,88442,坡道平面,0.0,0,,RPRPMLKKLHHGFAH57DA,31.07,0.0,3.65,有,0006
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路８８之５號二十二樓,36.56,住,,,1110210,土地1建物1車位2,二十二層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060824,273.89,3,2,2,有,有,29500000,107707,坡道平面,0.0,0,,RPSPMLOKLHHGFAH08DA,140.43,0.0,16.44,有,0007
桃園區,房地(土地+建物)+車位,桃園市桃園區永安路４０３巷８號十樓,10.57,都市：其他:道路用地,,,1110107,土地2建物1車位1,十層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890203,89.85,1,1,1,有,有,6000000,78375,坡道平面,27.33,1100000,親友、員工、共有人或其他特殊關係間之交易；,RPVPMLOKLHHGFAH38DA,40.96,0.01,6.3,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區春日路１１１９號六樓之２,11.07,住,,,1110127,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890831,124.96000000000001,2,1,1,有,有,8700000,69622,坡道平面,0.0,0,,RPOPMLPKLHHGFAH77DA,56.2,0.0,7.01,有,0008
桃園區,房地(土地+建物)+車位,桃園市桃園區莊敬路一段２１０巷１號十五樓,17.74,住,,,1110208,土地1建物1車位1,十五層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860419,144.51,3,2,2,有,有,10550000,73005,坡道平面,0.0,0,,RPUQMLPKLHHGFAH48DA,80.05,4.07,10.59,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區中正路１１３０號二十六樓,59.91,商,,,1110219,土地1建物1車位3,二十六層,三十八層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造、鋼筋混凝土造,1011102,725.28,5,2,5,有,有,96800000,133466,坡道平面,70.17,0,,RPRNMLQKLHHGFAH97DA,426.65,15.75,32.86,有,0009
桃園區,房地(土地+建物),桃園市桃園區中山路２５６巷７號,19.43,商,,,1110127,土地1建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,0650218,41.47,1,1,1,有,無,2500000,60285,,0.0,0,,RPSNMLQKLHHGFAH08DA,41.47,0.0,0.0,無,0010
桃園區,車位,桃園市桃園區寶山街２０３號,0.46,住,,,1110220,土地1建物1車位1,一層,十層,其他,管理員室,鋼筋混凝土造,0920623,28.51,0,0,0,有,有,1550000,,坡道平面,0.0,1550000,僅車位交易；,RPUPMLQKLHHGFAH48DA,0.0,0.0,0.0,有,0011
桃園區,房地(土地+建物)+車位,桃園市桃園區大有路６６０號十五樓之９,19.74,住,,,1110218,土地3建物1車位1,十五層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811111,171.96,3,2,2,有,有,8880000,51640,坡道平面,0.0,0,,RPURMLQKLHHGFAH68DA,130.97,3.17,13.89,有,0012
桃園區,房地(土地+建物)+車位,桃園市桃園區永安路８１０之１巷３８號三樓之２,19.48,住,,,1110123,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040205,132.31,2,2,1,有,有,10500000,79359,坡道平面,0.0,0,,RPPSMLQKLHHGFAH28DA,59.49,2.12,2.7,有,0013
桃園區,房地(土地+建物)+車位,桃園市桃園區同德六街２０８號三樓,25.13,住,,,1110101,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950529,147.82999999999998,3,2,2,有,有,15586000,105432,坡道平面,0.0,0,,RPQSMLQKLHHGFAH38DA,77.61,1.84,8.07,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區龍城一街９８號五樓,16.33,住,,,1101222,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070601,131.0,2,2,1,有,有,9280000,70840,坡道平面,40.72,0,,RPPNMLRKLHHGFAH87DA,57.14,0.0,3.03,有,0014
桃園區,房地(土地+建物),桃園市桃園區國際路一段１１６７之１號三樓,14.3,住,,,1110123,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830521,85.32,2,2,1,有,無,5300000,62119,,0.0,0,,RPRNMLRKLHHGFAH08DA,58.02,0.0,7.95,有,
桃園區,房地(土地+建物),桃園市桃園區泰昌十二街８０號,34.3,住,,,1101231,土地1建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0701201,96.6,0,0,0,無,無,6880000,71222,,0.0,0,,RPTNMLRKLHHGFAH28DA,91.2,5.4,0.0,無,
桃園區,房地(土地+建物),桃園市桃園區春日路１６５１巷１２弄８號,121.0,工,,,1110214,土地1建物1車位0,全,三層,透天厝,辦公用,鋼筋混凝土造,0780202,353.64,6,2,3,有,無,22000000,62210,,0.0,0,陽台外推；頂樓加蓋；,RPUOMLRKLHHGFAH48DA,325.23,9.47,18.94,無,
桃園區,房地(土地+建物),桃園市桃園區桃鶯路３５７之１號,7.16,商,,,1110218,土地1建物1車位0,一層，夾層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1061106,61.96000000000001,1,1,1,有,有,13000000,209813,,0.0,0,,RPXQMLRKLHHGFAH98DA,36.38,0.0,5.57,有,0015
中壢區,房地(土地+建物),桃園市中壢區環北路５號四樓,16.13,住,,,1101225,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0801224,140.02,3,2,2,有,有,7400000,52850,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRTMLRKJHHGFBH58DA,110.01,0.0,16.63,有,
中壢區,車位,桃園市中壢區環北路１號地下層,0.0,,,,1110114,土地0建物1車位1,地下層,十二層,其他,停車場,鋼筋混凝土造,0801224,10.0,0,0,0,有,有,1000000,,坡道平面,0.0,1000000,親友、員工、共有人或其他特殊關係間之交易；僅車位交易；,RPSTMLRKJHHGFBH68DA,0.0,0.0,0.0,有,0016
中壢區,房地(土地+建物),桃園市中壢區中美路一段１８號十樓之６,4.53,商,,,1110111,土地1建物1車位0,十層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861013,60.51,1,0,1,有,有,3800000,62800,,0.0,0,,RPVPMLKLJHHGFBH97DA,36.57,0.0,5.91,有,0017
中壢區,土地,普義段205地號,23.65,工,,,1101116,土地42建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1076900,45535,,0.0,0,,RPROMLPLJHHGFBH97DA,0.0,0.0,0.0,無,0018
觀音區,房地(土地+建物)+車位,桃園市觀音區新華路一段６９６巷８５弄２３號,334.88,,特定農業區,甲種建築用地,1101107,土地2建物1車位1,全,四層,透天厝,住家用,鋼筋混凝土造,1080626,492.21,6,2,6,有,有,24500000,49776,一樓平面,0.0,0,車位位於一樓自家車庫設計產品.基地座落:2056-10地號全部，車道基地:2056地號，移轉持分1/8.另有建號566面積:7平方公尺，移轉持分1/8守衛室...公共設施.,RPTNMLMLJHHGFBH77DA,484.59,0.0,7.63,有,
中壢區,房地(土地+建物),桃園市中壢區內厝八路５４０巷４３號,108.53,,特定農業區,甲種建築用地,1101030,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0840509,241.34,8,2,3,有,無,6000000,24861,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPOOMLSJKHHGFBH87DA,205.5,20.68,15.16,無,
中壢區,房地(土地+建物),桃園市中壢區中山東路三段１１５巷６４號六樓,24.3,住,,,1110217,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840622,77.1,3,2,1,有,無,5000000,64851,,0.0,0,,RPQTMLSKKHHGFBH68DA,58.2,2.28,5.77,有,0019
中壢區,土地,中興段414地號,37.42,都市：其他:住宅區,,,1110303,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1400000,37413,,0.0,0,,RPOQMLOJLHHGFBH77DA,0.0,0.0,0.0,無,
中壢區,房地(土地+建物)+車位,桃園市中壢區青商路１５號二樓,20.12,商,,,1110125,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030501,167.18,3,2,2,有,有,14280000,85417,坡道平面,0.0,0,,RPURMLSJLHHGFBH88DA,77.6,1.44,11.59,有,0020
中壢區,房地(土地+建物),桃園市中壢區光明路一段１２號,84.69,商,,,1110125,土地1建物1車位0,全,二層,透天厝,商業用,加強磚造,0620220,113.63,3,2,1,有,無,10500000,92405,,0.0,0,頂樓加蓋；,RPUQMLTJLHHGFBH88DA,113.63,0.0,0.0,無,
觀音區,房地(土地+建物),桃園市觀音區福祥街１０之５號三樓,19.28,住,,,1090818,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101223,54.150000000000006,1,1,1,有,無,2860000,52816,,0.0,0,,RPOQMLKKLHHGFBH47DA,38.24,0.0,2.82,有,
觀音區,房地(土地+建物),桃園市觀音區福祥街１０之５號四樓,19.28,住,,,1090821,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101223,54.150000000000006,1,1,1,有,無,2880000,53186,,0.0,0,,RPPQMLKKLHHGFBH57DA,38.24,0.0,2.82,有,
觀音區,房地(土地+建物)+車位,桃園市觀音區福祥街１０之６號二樓,26.34,住,,,1090816,土地1建物1車位1,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101223,62.540000000000006,1,1,1,有,無,3820000,54096,一樓平面,10.41,1000000,,RPVOMLLKLHHGFBH08DA,35.73,0.0,3.8,有,
觀音區,房地(土地+建物),桃園市觀音區福祥街１０之５號二樓,19.28,住,,,1090816,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101223,54.150000000000006,1,1,1,有,無,2900000,53555,,0.0,0,,RPWNMLKKLHHGFBH97DA,38.24,0.0,2.82,有,
觀音區,房地(土地+建物)+車位,桃園市觀音區福祥街１０之３號五樓,28.2,住,,,1090812,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101223,67.75,1,1,1,有,無,4180000,55459,一樓平面,10.41,1000000,,RPSQMLKKLHHGFBH87DA,40.81,0.0,2.67,有,
觀音區,房地(土地+建物),桃園市觀音區福祥街１０之６號三樓,18.56,住,,,1090815,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101223,52.13,1,1,1,有,無,2770000,53136,,0.0,0,,RPTQMLKKLHHGFBH97DA,35.73,0.0,3.8,有,
觀音區,房地(土地+建物),桃園市觀音區福祥街１０之７號二樓,19.39,住,,,1090816,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101223,54.459999999999994,1,1,1,有,無,2930000,53801,,0.0,0,,RPXQMLKKLHHGFBH38DA,38.34,0.0,2.96,有,
觀音區,房地(土地+建物),桃園市觀音區四維三街４３號四樓,19.55,住,,,1090418,土地2建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101111,52.61,1,1,1,有,無,2650000,50371,,0.0,0,,RPPUMLLKLHHGFBH08DA,35.5,0.0,3.23,有,
觀音區,房地(土地+建物),桃園市觀音區四維三街４５號,19.55,住,,,1090316,土地2建物1車位0,一層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101111,52.6,1,1,1,有,無,3280000,62357,,0.0,0,,RPSUMLLKLHHGFBH38DA,35.49,0.0,3.23,有,
觀音區,房地(土地+建物),桃園市觀音區四維三街４５號二樓,19.55,住,,,1090405,土地2建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101111,52.6,1,1,1,有,無,3000000,57034,,0.0,0,,RPUUMLLKLHHGFBH58DA,35.49,0.0,3.23,有,
觀音區,房地(土地+建物),桃園市觀音區四維三街４５號三樓,19.55,住,,,1090317,土地2建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101111,52.6,1,1,1,有,無,2600000,49430,,0.0,0,,RPVUMLLKLHHGFBH68DA,35.49,0.0,3.23,有,
觀音區,房地(土地+建物),桃園市觀音區四維三街４５號四樓,19.55,住,,,1090308,土地2建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101111,52.6,1,1,1,有,無,2700000,51331,,0.0,0,,RPWUMLLKLHHGFBH78DA,35.49,0.0,3.23,有,
觀音區,房地(土地+建物),桃園市觀音區四維三街４５號五樓,19.55,住,,,1090314,土地2建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101111,52.6,1,1,1,有,無,2930000,55703,,0.0,0,,RPXUMLLKLHHGFBH88DA,35.49,0.0,3.23,有,
觀音區,房地(土地+建物),桃園市觀音區四維三街４３號三樓,19.55,住,,,1090317,土地2建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101111,52.61,1,1,1,有,無,2600000,49420,,0.0,0,,RPTVMLLKLHHGFBH58DA,35.5,0.0,3.23,有,
觀音區,房地(土地+建物),桃園市觀音區四維三街４３號二樓,19.55,住,,,1090418,土地2建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101111,52.61,1,1,1,有,無,2980000,56643,,0.0,0,,RPWVMLLKLHHGFBH88DA,35.5,0.0,3.23,有,
觀音區,房地(土地+建物),桃園市觀音區四維三街４３號,19.54,住,,,1090312,土地2建物1車位0,一層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101111,52.58,1,1,1,有,無,3400000,64663,,0.0,0,,RPXVMLLKLHHGFBH98DA,35.48,0.0,3.23,有,
觀音區,房地(土地+建物),桃園市觀音區四維三街４１號四樓,30.85,住,,,1090429,土地2建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101111,83.00999999999999,2,2,2,有,無,4780000,57583,,0.0,0,,RPPWMLLKLHHGFBH28DA,55.85,0.0,5.26,有,
中壢區,房地(土地+建物),桃園市中壢區興仁路二段９９號五樓之７７,7.04,住,,,1110309,土地1建物1車位0,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950520,31.66,1,0,1,有,有,1820000,57486,,0.0,0,,RPOTMLOKLHHGFBH18DA,16.97,0.88,2.2,有,0021
中壢區,房地(土地+建物)+車位,桃園市中壢區松勇一街６１號九樓,39.81,住,,,1110212,土地1建物1車位1,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1060926,162.14,3,2,2,有,有,11650000,71851,坡道平面,39.03,0,,RPURMLPKLHHGFBH68DA,77.8,1.78,6.51,有,0022
中壢區,房地(土地+建物)+車位,桃園市中壢區永順一街２０８號五樓,22.76,住,,,1070805,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100924,138.42000000000002,2,2,1,有,有,10542000,93717,坡道平面,40.86,1399000,預售屋、或土地及建物分件登記案件；,RPWRMLPKLHHGFBH88DA,55.81,0.0,7.8,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區民權路四段４７５號,58.51,住,,,1101210,土地3建物1車位1,一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041012,287.98,4,2,2,有,有,23680000,86652,坡道平面,28.55,1200000,,RPXOMLOKLHHGFBH58DA,153.78,0.0,18.13,有,
觀音區,土地,廣大段295地號,543.34,,特定農業區,甲種建築用地,1110301,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18901000,34787,,0.0,0,,RPPNMLPKLHHGFBH77DA,0.0,0.0,0.0,無,0023
中壢區,房地(土地+建物),桃園市中壢區新中二街５７號四樓,27.51,住,,,1110219,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830922,116.03999999999999,4,2,2,有,無,6830000,58859,,0.0,0,,RPVQMLPKLHHGFBH68DA,86.72,0.0,7.16,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區永順一街２１０號六樓,22.84,住,,,1070626,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100924,138.85999999999999,2,2,1,有,有,10577000,93653,坡道平面,40.86,1399000,預售屋、或土地及建物分件登記案件；,RPXSMLPKLHHGFBH09DA,57.63,0.0,6.27,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區永順一街２１２號十三樓,25.05,住,,,1070626,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100924,152.31,2,2,2,有,有,12108000,96088,坡道平面,40.86,1399000,預售屋、或土地及建物分件登記案件；,RPUTMLPKLHHGFBH88DA,64.02,0.0,8.65,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區延平路２６７號十四樓,17.99,商,,,1100920,土地1建物1車位1,十四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090910,196.8,3,2,2,有,有,21102000,128894,坡道平面,47.08,1804000,預售屋、或土地及建物分件登記案件；,RPVTMLPKLHHGFBH98DA,84.99,0.0,12.59,有,
觀音區,土地,濱海段902地號,344.01,,一般農業區,甲種建築用地,1110111,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8580000,24941,,0.0,0,,RPQPMLQKLHHGFBH18DA,0.0,0.0,0.0,無,
中壢區,房地(土地+建物),桃園市中壢區正大街６８號六樓,13.74,商,,,1110220,土地1建物1車位0,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950324,121.75,3,2,2,有,有,9050000,74333,,0.0,0,陽台外推；,RPPQMLQKLHHGFBH18DA,77.25,2.65,9.08,有,
中壢區,土地,忠福段186-1地號,7.0,農,,,1110210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,63525,9075,,0.0,0,,RPTQMLQKLHHGFBH58DA,0.0,0.0,0.0,無,
中壢區,房地(土地+建物),桃園市中壢區民權路５６號六樓,8.53,商,,,1110213,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820701,55.519999999999996,1,1,1,有,有,3600000,64841,,0.0,0,,RPWSMLQKLHHGFBH09DA,38.11,0.0,0.0,有,0024
中壢區,房地(土地+建物)+車位,桃園市中壢區興仁路二段６４８巷２２號二樓之１,24.95,住,,,1110218,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020430,151.26,3,2,2,有,有,9400000,62145,坡道平面,0.0,0,,RPOTMLQKLHHGFBH38DA,76.54,0.0,8.55,有,0025
中壢區,房地(土地+建物),桃園市中壢區環中東路二段３１２巷１號十二樓,11.24,住,,,1110220,土地1建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880528,111.91,3,2,2,有,有,6720000,60048,,0.0,0,,RPRUMLQKLHHGFBH78DA,74.98,2.47,10.0,有,0026
中壢區,房地(土地+建物),桃園市中壢區福州一街２５２之７號五樓,22.95,住,,,1110224,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830320,119.53999999999999,3,2,2,有,有,6500000,54375,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTSMLQKLHHGFBH78DA,78.45,0.0,16.05,有,
中壢區,房地(土地+建物),桃園市中壢區普義路１９５號,32.0,住,,,1110214,土地3建物1車位0,全,二層,透天厝,住商用,加強磚造,0580919,31.04,3,2,2,有,無,4500000,144974,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPSNMLRKLHHGFBH28DA,31.04,0.0,0.0,無,
中壢區,房地(土地+建物),桃園市中壢區復華一街６３巷５號,37.0,住,,,1100214,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0650823,56.96,0,0,0,無,無,6000000,105337,,0.0,0,其他增建；,RPVNMLRKLHHGFBH58DA,56.96,0.0,0.0,有,0027
中壢區,房地(土地+建物),桃園市中壢區五光二街２９號五樓,20.6,住,,,1110222,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711125,94.8,4,0,4,有,無,4370000,46097,,0.0,0,,RPXNMLRKLHHGFBH78DA,78.21,0.0,16.59,無,0028
大溪區,土地,大鶯段1667地號,1407.43,,特定農業區,農牧用地,1101218,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4000000,2842,,0.0,0,,RPSOMLSKJHHGFCH38DA,0.0,0.0,0.0,無,
大溪區,土地,瑞安段715地號,3409.31,,一般農業區,農牧用地,1101228,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,48265776,14157,,0.0,0,,RPTOMLRJKHHGFCH38DA,0.0,0.0,0.0,無,
龍潭區,房地(土地+建物),桃園市龍潭區聖亭路２２２之１２號二樓,32.49,,鄉村區,乙種建築用地,1110129,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030207,116.69,3,2,2,有,有,6350000,54418,,0.0,0,,RPRNMLRJKHHGFCH08DA,75.75,0.0,6.86,有,0029
龍潭區,房地(土地+建物),桃園市龍潭區大同路９０巷２２弄７號,63.26,住,,,1110127,土地5建物1車位0,全,三層,透天厝,其他,鋼筋混凝土造,0820505,212.94,4,3,3,有,無,7000000,32873,,0.0,0,,RPWOMLPKKHHGFCH58DA,173.56,10.74,8.64,無,
龍潭區,房地(土地+建物)+車位,桃園市龍潭區中豐路３４２之１１號,47.41,,鄉村區,乙種建築用地,1110207,土地2建物1車位2,一層,十二層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,1070705,223.91,3,2,2,有,有,15880000,70921,坡道平面,60.4,0,,RPWNMLNJLHHGFCH28DA,106.28,0.0,0.0,有,
